-31.4,-3.91
-57.9,-7.14
-85.7,-10.4
-105,-12.6
-117,-14.1
-125,-15
-131,-15.7
-134,-16
-136,-16.2
-138,-16.3
-137,-16.3
-120,-14.1
-93.4,-10.8
-71.6,-8.26
-42.5,-4.76
-13,-1.3
18,2.26
39.9,4.79
68,8.25
93.7,11.2
110,13.1
120,14.4
128,15.2
134,15.8
136,16.2
139,16.4
140,16.5
136,16
111,12.9
87.2,10.1
63.9,7.2
33.7,3.64
3.35,0.075
-24,-3.04
-47.7,-5.89
-76.3,-9.3
-98.2,-11.9
-113,-13.6
-122,-14.7
-130,-15.6
-134,-16
-136,-16.1
-138,-16.4
-139,-16.4
-130,-15.3
-102,-12
-80.4,-9.33
-53.8,-6.18
-23.5,-2.51
7.93,1.09
31,3.79
57.2,6.9
85.3,10.2
105,12.5
117,14
125,14.9
132,15.7
135,16
138,16.3
139,16.5
138,16.2
122,14.2
94.9,11
73.8,8.48
45.2,5.01
15.5,1.48
-16,-2.08
-37.7,-4.66
-65.3,-7.99
-91.6,-11.1
-109,-13.1
-119,-14.4
-128,-15.3
-132,-15.8
-135,-16.1
-137,-16.3
-139,-16.4
-136,-16.2
-112,-13.2
-87.9,-10.2
-64.7,-7.45
-34.4,-3.81
-4.58,-0.325
23.5,2.96
47,5.64
76.1,9.14
97.9,11.7
112,13.4
122,14.6
130,15.5
134,15.9
137,16.2
138,16.3
138,16.3
130,15.3
103,12
82.1,9.43
56.6,6.34
25.7,2.71
-5.68,-0.95
-28.7,-3.56
-54.6,-6.71
-83.1,-10
-102,-12.4
-116,-13.9
-124,-14.9
-130,-15.5
-133,-15.9
-136,-16.2
-138,-16.4
-138,-16.3
-122,-14.4
-95.3,-11.2
-73.5,-8.54
-45.6,-5.11
-16.3,-1.7
15.8,1.99
36.8,4.5
64.6,7.79
90.9,10.9
107,12.8
119,14.1
127,15.1
133,15.8
135,16.1
136,16.1
138,16.3
135,15.9
114,13.3
89.6,10.4
67.2,7.64
37,4.05
7.05,0.525
-21.6,-2.74
-44.4,-5.49
-73,-8.94
-95.9,-11.7
-111,-13.4
-120,-14.4
-127,-15.3
-132,-15.7
-135,-16.1
-138,-16.4
-138,-16.4
-131,-15.5
-104,-12.2
-81.3,-9.46
-57,-6.51
-26.9,-2.91
4.75,0.675
28.4,3.49
54.1,6.49
81.6,9.83
101,12.1
115,13.7
124,14.8
131,15.6
134,15.9
136,16.1
137,16.2
137,16.1
125,14.6
97.5,11.3
76.5,8.79
48.5,5.41
18.4,1.83
-13.2,-1.81
-34.9,-4.31
-62.1,-7.59
-89.3,-10.8
-107,-12.9
-117,-14.1
-125,-14.9
-130,-15.6
-135,-16.1
-137,-16.3
-137,-16.3
-136,-16.1
-114,-13.6
-88.8,-10.4
-67.4,-7.79
-37.9,-4.18
-8.23,-0.725
21.3,2.64
43.6,5.34
72,8.65
95.6,11.5
111,13.2
121,14.5
129,15.4
132,15.7
135,16
137,16.2
139,16.3
134,15.7
107,12.4
84.2,9.7
59.7,6.74
29.1,3.1
-2.2,-0.5
-26.9,-3.35
-51.8,-6.4
-80.4,-9.74
-100,-12.2
-114,-13.7
-122,-14.6
-129,-15.4
-134,-16
-136,-16.3
-137,-16.3
-137,-16.2
-124,-14.6
-97.1,-11.3
-76.6,-8.86
-49.1,-5.63
-19.3,-2.03
12.6,1.6
34.2,4.21
61.2,7.38
88.2,10.6
107,12.8
119,14.2
126,15.1
132,15.7
135,16.1
137,16.2
139,16.4
138,16.3
118,13.7
92,10.6
69.9,8.04
40,4.4
10.5,0.913
-19.7,-2.53
-41.5,-5.11
-70.3,-8.56
-94.3,-11.4
-110,-13.3
-120,-14.4
-128,-15.4
-133,-15.9
-136,-16.2
-138,-16.4
-138,-16.4
-134,-15.8
-108,-12.6
-84.5,-9.89
-60.8,-7
-30.3,-3.3
0.725,0.3
25.5,3.18
50.7,6.13
79.3,9.56
100,12
115,13.7
123,14.7
131,15.6
134,16
137,16.2
140,16.5
139,16.5
129,15.1
101,11.7
79.1,9.06
52.1,5.78
22,2.29
-9.38,-1.36
-31.9,-3.98
-58.9,-7.26
-86.6,-10.5
-105,-12.7
-117,-14.1
-125,-15
-131,-15.7
-135,-16.2
-137,-16.3
-137,-16.3
-137,-16.2
-119,-14
-92.6,-10.8
-71.1,-8.23
-41.4,-4.59
-12.2,-1.18
18.4,2.3
40.5,4.95
69,8.31
94,11.3
110,13.2
121,14.4
128,15.3
132,15.7
137,16.2
139,16.4
140,16.5
136,16
110,12.8
86.1,9.91
62.8,7.09
32.6,3.54
2.03,-0.0875
-24,-3.03
-48.2,-5.91
-77,-9.39
-98,-11.9
-113,-13.5
-122,-14.7
-129,-15.5
-133,-15.9
-136,-16.2
-137,-16.2
-138,-16.3
-128,-15.1
-101,-11.8
-79.7,-9.33
-52.7,-6.01
-23,-2.43
8.6,1.16
31.4,3.79
58,6.98
85.6,10.3
105,12.6
116,13.9
123,14.7
131,15.5
134,15.9
137,16.2
139,16.4
137,16.2
120,14.1
93.4,10.8
72.6,8.24
43.9,4.83
14.5,1.4
-16.4,-2.14
-38.4,-4.7
-66.4,-8.1
-91.3,-11
-108,-13.1
-119,-14.3
-127,-15.2
-131,-15.7
-134,-16
-136,-16.2
-138,-16.3
-135,-15.9
-111,-13
-87,-10.1
-63.8,-7.36
-33.5,-3.68
-3.18,-0.163
24.4,2.98
47.4,5.78
76.4,9.2
98.3,11.8
112,13.4
120,14.4
128,15.3
134,15.8
137,16.2
138,16.3
138,16.3
129,15.2
101,11.8
80.7,9.28
54.7,6.11
25.4,2.69
-6.75,-1.05
-29.9,-3.73
-55.5,-6.79
-83.5,-10.1
-103,-12.5
-116,-13.9
-124,-14.8
-129,-15.5
-133,-15.9
-135,-16.1
-138,-16.3
-138,-16.3
-122,-14.3
-94.4,-11
-72.9,-8.45
-43.8,-4.91
-15,-1.5
16.6,2.1
37.6,4.55
65.8,7.98
91.6,11
108,12.9
118,14.1
126,15
133,15.8
135,16
137,16.2
138,16.3
134,15.8
112,13
88.3,10.2
65.7,7.51
36,3.91
5.48,0.35
-22.3,-2.81
-45,-5.59
-74.1,-9
-96.3,-11.7
-111,-13.5
-120,-14.5
-127,-15.3
-131,-15.7
-134,-16
-137,-16.3
-138,-16.4
-131,-15.4
-103,-12.1
-80.8,-9.41
-55,-6.28
-26,-2.76
6.15,0.888
29.3,3.56
55.2,6.64
83.1,9.98
102,12.2
115,13.7
124,14.8
131,15.6
134,15.9
136,16.2
137,16.2
137,16.1
123,14.5
96.4,11.1
75.4,8.61
47,5.2
17.5,1.73
-14.4,-1.95
-35.6,-4.4
-63.2,-7.69
-89.9,-10.8
-107,-13
-118,-14.2
-126,-15.1
-130,-15.6
-135,-16
-137,-16.3
-138,-16.4
-136,-16.1
-114,-13.4
-88.5,-10.2
-66.1,-7.6
-36.8,-4.08
-7.03,-0.613
22.3,2.8
44.8,5.45
73.5,8.86
95.9,11.5
111,13.3
122,14.5
129,15.4
134,15.9
136,16.1
137,16.2
139,16.3
133,15.7
106,12.3
83.8,9.66
58.1,6.54
28.2,3
-3.48,-0.65
-27.4,-3.38
-52.5,-6.46
-81.3,-9.83
-101,-12.2
-115,-13.8
-122,-14.8
-130,-15.5
-134,-16
-136,-16.2
-138,-16.4
-137,-16.3
-123,-14.6
-96.2,-11.2
-75.6,-8.71
-47.9,-5.43
-18.5,-1.89
13.6,1.78
35.5,4.3
62,7.49
88.7,10.6
107,12.8
119,14.2
127,15.1
133,15.8
135,16
137,16.2
139,16.4
137,16.1
117,13.6
91.1,10.5
68.9,7.8
39.1,4.29
9.3,0.763
-20.4,-2.65
-42.5,-5.29
-71.2,-8.65
-94.9,-11.5
-110,-13.3
-120,-14.4
-128,-15.3
-133,-15.9
-136,-16.1
-137,-16.4
-137,-16.3
-132,-15.6
-105,-12.4
-83.5,-9.69
-59.2,-6.81
-29.1,-3.15
2.18,0.45
27.4,3.38
51.8,6.29
80.3,9.65
101,12.1
115,13.7
124,14.8
130,15.5
134,15.9
136,16.1
139,16.3
139,16.3
127,14.9
99.4,11.6
78.2,8.98
50.1,5.6
20.6,2.08
-10.7,-1.53
-33.5,-4.16
-59.9,-7.29
-87.5,-10.6
-105,-12.7
-117,-14.1
-125,-15
-132,-15.7
-135,-16.1
-137,-16.3
-138,-16.3
-136,-16.1
-117,-13.8
-91.4,-10.6
-69.9,-8.04
-40.1,-4.44
-10.7,-1.01
19.3,2.4
41.7,5.01
70,8.46
94.6,11.4
111,13.2
121,14.5
128,15.2
132,15.7
136,16
138,16.3
139,16.5
135,15.9
109,12.8
85.7,9.94
61.2,6.88
31.6,3.38
0.825,-0.225
-25.1,-3.21
-49.6,-6.09
-78.3,-9.45
-98.5,-11.9
-113,-13.6
-122,-14.7
-130,-15.6
-134,-15.9
-136,-16.1
-137,-16.3
-137,-16.3
-127,-15
-99.9,-11.7
-79.1,-9.08
-52,-5.93
-21.9,-2.33
9.65,1.3
32.6,4.03
58.8,7.06
86.9,10.4
106,12.6
117,14
125,14.9
131,15.6
135,16
138,16.3
139,16.4
138,16.2
120,14
93,10.8
71.8,8.19
43,4.74
13.5,1.28
-17.4,-2.34
-39.5,-4.9
-67.3,-8.23
-92.5,-11.1
-109,-13.1
-119,-14.3
-128,-15.4
-132,-15.8
-135,-16.1
-136,-16.2
-137,-16.3
-135,-16
-110,-12.9
-86.8,-10.1
-63.5,-7.25
-32.6,-3.58
-2.35,-0.0375
24.6,2.98
48.9,5.89
77.4,9.34
99,11.9
113,13.5
122,14.6
129,15.4
134,15.9
137,16.3
139,16.4
139,16.3
129,15.1
101,11.7
80.2,9.23
54.1,6.06
24.1,2.48
-7.9,-1.18
-31.1,-3.88
-56.4,-6.93
-84.5,-10.2
-104,-12.5
-117,-14
-124,-14.9
-131,-15.6
-134,-15.9
-136,-16.1
-138,-16.4
-138,-16.3
-120,-14.2
-94,-10.9
-72.8,-8.39
-43.3,-4.86
-14.1,-1.45
17.6,2.2
39.2,4.78
67,8.09
92.9,11.1
109,13.1
119,14.2
127,15.2
133,15.8
136,16.2
138,16.3
139,16.4
135,15.9
112,13
88.2,10.2
64.9,7.39
34.9,3.8
4.58,0.225
-23.3,-3.04
-46.7,-5.76
-75.3,-9.1
-97.4,-11.7
-112,-13.5
-122,-14.6
-129,-15.5
-133,-15.8
-135,-16.1
-138,-16.4
-139,-16.4
-130,-15.4
-103,-12.1
-80.6,-9.39
-54.6,-6.21
-24.5,-2.6
7.08,1.01
30.5,3.68
56,6.73
84.1,10.1
103,12.4
116,13.9
125,14.9
132,15.7
135,16.1
138,16.2
139,16.4
138,16.2
123,14.4
96.1,11.2
74.6,8.55
45.9,5.09
16.4,1.59
-15.5,-2.06
-37.5,-4.63
-64.5,-7.89
-90.9,-11
-108,-13
-119,-14.3
-126,-15.2
-131,-15.8
-135,-16
-138,-16.3
-139,-16.5
-136,-16.2
-113,-13.3
-88,-10.2
-65.3,-7.53
-35.5,-3.89
-5.73,-0.388
23,2.86
46.1,5.59
74.7,8.99
96.9,11.6
112,13.4
122,14.6
130,15.5
134,15.9
137,16.2
138,16.3
139,16.3
133,15.6
105,12.2
82.8,9.54
57.5,6.49
26.9,2.84
-4.73,-0.788
-28.3,-3.53
-53.7,-6.56
-82.2,-10
-102,-12.3
-115,-13.9
-123,-14.8
-130,-15.5
-134,-15.9
-137,-16.3
-138,-16.4
-138,-16.3
-123,-14.5
-95.5,-11.1
-74.8,-8.61
-46.9,-5.21
-17.2,-1.78
14.6,1.91
36.8,4.48
63.3,7.69
89.9,10.8
107,12.8
119,14.3
127,15.2
132,15.7
135,16
136,16.2
138,16.3
137,16.1
115,13.5
90.6,10.5
68.2,7.75
37.9,4.19
7.95,0.625
-21.2,-2.66
-43.9,-5.44
-72.3,-8.78
-95.6,-11.6
-110,-13.3
-119,-14.4
-128,-15.2
-133,-15.9
-136,-16.2
-137,-16.3
-138,-16.3
-131,-15.5
-104,-12.2
-82.6,-9.6
-58,-6.61
-28.1,-3
3.58,0.525
27.7,3.45
52.8,6.35
81.1,9.75
101,12.1
115,13.8
124,14.8
130,15.5
133,15.8
135,16
138,16.2
138,16.2
126,14.8
98.5,11.4
76.9,8.85
48.8,5.5
19.1,1.9
-12.2,-1.71
-34.2,-4.24
-60.9,-7.45
-88.4,-10.7
-106,-12.8
-116,-14
-125,-14.9
-131,-15.7
-134,-16.1
-136,-16.2
-137,-16.2
-136,-16
-115,-13.5
-90,-10.5
-68.9,-7.9
-39,-4.29
-9.48,-0.863
20.8,2.61
43.1,5.2
70.9,8.55
95.2,11.4
111,13.3
121,14.4
128,15.3
131,15.7
135,16
138,16.3
139,16.4
134,15.8
107,12.5
84.6,9.76
59.8,6.79
30.2,3.3
-1.03,-0.388
-26.1,-3.31
-50.9,-6.24
-79.4,-9.61
-99.3,-12
-113,-13.6
-122,-14.7
-130,-15.6
-133,-15.9
-136,-16.2
-136,-16.2
-137,-16.1
-125,-14.8
-98.2,-11.4
-77.9,-8.99
-50.3,-5.71
-20.5,-2.14
11.2,1.49
33.3,4.09
60,7.2
87.7,10.6
106,12.7
118,14.1
126,15.1
131,15.6
135,16
137,16.3
139,16.5
138,16.2
118,13.8
91.8,10.6
70.4,8.01
41.1,4.54
12,1.05
-18.7,-2.36
-40.7,-4.96
-69.2,-8.39
-93.5,-11.3
-109,-13.2
-120,-14.4
-128,-15.3
-133,-15.8
-135,-16.1
-136,-16.2
-138,-16.3
-134,-15.8
-108,-12.8
-85.3,-9.86
-61.4,-7.03
-31.2,-3.43
-0.35,0.113
25.6,3.18
49.8,6.01
78.5,9.46
99.6,11.9
114,13.7
123,14.7
130,15.5
135,16
137,16.3
139,16.5
139,16.5
128,15.1
100,11.7
79.3,9.14
52.7,5.9
22.7,2.36
-8.95,-1.33
-31.5,-3.91
-58.3,-7.13
-85.7,-10.4
-105,-12.7
-117,-14.1
-124,-14.8
-132,-15.7
-134,-16.1
-136,-16.2
-138,-16.4
-138,-16.2
-119,-14
-93.1,-10.9
-71.4,-8.26
-42.1,-4.66
-12.7,-1.26
18.3,2.34
40,4.88
68.2,8.25
93.8,11.2
110,13.2
120,14.3
128,15.3
133,15.9
136,16.2
139,16.3
139,16.5
136,16
110,12.9
87,10
63.7,7.24
33.4,3.65
3.03,0.05
-24,-3.01
-48,-5.91
-76.4,-9.24
-98.3,-11.9
-113,-13.6
-122,-14.6
-130,-15.6
-133,-15.9
-135,-16.1
-138,-16.3
-138,-16.3
-129,-15.3
-101,-11.9
-80,-9.24
-53.5,-6.08
-23.4,-2.49
8.2,1.11
31.2,3.88
57.6,6.95
85.4,10.3
104,12.5
116,13.8
124,14.8
132,15.7
135,16.1
138,16.3
138,16.3
137,16.2
120,14.1
94.1,10.9
73.5,8.4
44.8,4.98
15.1,1.49
-16.4,-2.18
-37.5,-4.63
-65.4,-8
-91.7,-11.1
-108,-13.1
-119,-14.3
-127,-15.2
-131,-15.6
-134,-16
-137,-16.2
-139,-16.4
-136,-16.1
-112,-13.1
-87.2,-10.1
-64,-7.38
-33.8,-3.71
-4.33,-0.275
23.6,2.98
47.2,5.74
76,9.11
97.6,11.7
112,13.3
121,14.5
129,15.4
134,15.9
136,16.2
137,16.2
137,16.2
130,15.3
103,11.9
81.8,9.4
56,6.33
25.9,2.74
-5.88,-0.925
-28.7,-3.56
-55,-6.74
-83.3,-10.1
-103,-12.4
-116,-14
-122,-14.7
-129,-15.4
-133,-15.9
-136,-16.2
-138,-16.3
-138,-16.3
-122,-14.3
-94.8,-11
-73.3,-8.45
-45.2,-5.04
-16.3,-1.64
16,2.04
37.1,4.54
64.8,7.84
90.8,10.9
108,12.8
119,14.2
127,15.1
133,15.7
135,16
136,16.2
138,16.3
136,16
114,13.2
89.5,10.4
66.9,7.64
36.9,4.04
6.95,0.5
-21.7,-2.7
-44.9,-5.53
-73.4,-8.9
-96.2,-11.7
-111,-13.4
-120,-14.5
-127,-15.2
-132,-15.7
-135,-16.1
-137,-16.3
-138,-16.3
-130,-15.4
-103,-12.2
-81.3,-9.39
-56.6,-6.43
-26.9,-2.9
4.88,0.763
28.4,3.54
54.3,6.55
82.1,9.89
101,12.1
115,13.8
123,14.7
131,15.6
134,15.9
136,16.1
138,16.3
138,16.2
124,14.6
97.1,11.3
76.1,8.75
48.2,5.4
18.5,1.79
-13.5,-1.85
-34.6,-4.25
-62.2,-7.6
-89.1,-10.7
-107,-12.8
-117,-14.2
-124,-14.9
-131,-15.6
-134,-16
-137,-16.2
-138,-16.3
-136,-16
-115,-13.5
-89,-10.3
-67.5,-7.73
-38,-4.2
-8.08,-0.725
21.6,2.74
44.2,5.39
72.4,8.74
95.9,11.5
111,13.3
121,14.5
129,15.4
133,15.9
136,16.1
138,16.3
139,16.4
134,15.8
107,12.4
84.3,9.73
59.5,6.74
29.1,3.1
-2.15,-0.55
-26.7,-3.34
-52.1,-6.41
-80.7,-9.8
-101,-12.1
-114,-13.8
-123,-14.7
-130,-15.6
-134,-16
-137,-16.3
-137,-16.3
-137,-16.3
-124,-14.7
-97.3,-11.4
-76.8,-8.85
-48.9,-5.56
-19.1,-1.99
12.8,1.75
34.6,4.24
61.5,7.48
89,10.7
107,12.8
119,14.3
127,15.1
132,15.7
136,16.1
138,16.3
139,16.5
139,16.3
118,13.8
91.8,10.6
69.6,7.98
39.8,4.35
10.5,0.913
-19.6,-2.5
-41.8,-5.24
-70.7,-8.6
-94.6,-11.4
-110,-13.2
-120,-14.4
-128,-15.4
-133,-15.9
-136,-16.2
-137,-16.2
-138,-16.3
-133,-15.7
-107,-12.5
-84.8,-9.85
-60.3,-6.94
-30.2,-3.3
1.28,0.313
26.1,3.25
51.2,6.2
79.9,9.63
100,12
115,13.7
124,14.8
130,15.5
134,15.9
137,16.3
139,16.4
139,16.4
127,15
99.9,11.6
78.2,9.03
50.8,5.69
21.6,2.2
-10.5,-1.46
-32.3,-3.99
-59.3,-7.29
-86.5,-10.5
-105,-12.7
-117,-14
-125,-15.1
-132,-15.7
-135,-16.1
-136,-16.2
-137,-16.3
-136,-16.1
-118,-13.9
-92.3,-10.7
-70.5,-8.11
-41.3,-4.56
-11.5,-1.13
19.1,2.39
41,4.95
69.6,8.43
94.4,11.3
111,13.2
120,14.4
128,15.2
132,15.7
136,16.1
138,16.4
139,16.4
135,15.8
109,12.7
85.3,9.81
61.9,7.01
32.6,3.49
1.43,-0.163
-24.4,-3.06
-48.9,-6.05
-77.2,-9.38
-98.3,-11.9
-113,-13.6
-122,-14.6
-130,-15.5
-133,-15.9
-135,-16.1
-137,-16.2
-138,-16.3
-129,-15.1
-100,-11.7
-79.2,-9.15
-52.4,-5.99
-22.3,-2.33
9.33,1.25
31.8,3.9
58.4,7.06
86.3,10.3
105,12.6
116,13.9
124,14.8
131,15.5
135,16
137,16.2
138,16.3
137,16.1
119,13.9
92.3,10.7
72.4,8.29
43.6,4.76
13.8,1.25
-17.2,-2.24
-39,-4.78
-66.6,-8.14
-91.9,-11
-109,-13.1
-119,-14.3
-127,-15.2
-131,-15.7
-133,-15.9
-136,-16.1
-138,-16.3
-135,-15.9
-110,-13
-86.7,-10.1
-63.1,-7.28
-32.9,-3.61
-2.78,-0.138
24.2,3.03
47.8,5.79
76.9,9.26
97.6,11.7
111,13.4
120,14.4
128,15.3
134,15.9
136,16.1
137,16.2
137,16.2
128,15
101,11.8
80.8,9.28
54.9,6.16
24.9,2.58
-7.08,-1.1
-29.7,-3.69
-55.5,-6.83
-83.5,-10.1
-103,-12.4
-116,-13.9
-123,-14.8
-129,-15.5
-132,-15.8
-135,-16
-138,-16.3
-137,-16.2
-121,-14.3
-94.6,-11.1
-73,-8.45
-43.9,-4.93
-15,-1.51
16.8,2.19
38.1,4.64
66,7.99
91.6,11
109,13
119,14.2
127,15.2
133,15.8
136,16.1
138,16.3
138,16.3
136,15.9
113,13.2
88.5,10.2
66.1,7.59
35.9,3.88
5.35,0.3
-22.5,-2.88
-45.6,-5.65
-74.7,-9.09
-96.6,-11.7
-112,-13.4
-121,-14.5
-129,-15.4
-133,-15.9
-136,-16.1
-138,-16.4
-138,-16.4
-131,-15.5
-103,-12.1
-81.3,-9.43
-55.6,-6.35
-25.8,-2.75
6.15,0.863
29.2,3.63
55.5,6.64
83.4,9.99
103,12.3
116,13.9
125,14.9
132,15.6
135,16
138,16.3
139,16.4
139,16.3
124,14.5
96.3,11.1
75.5,8.63
46.9,5.23
17.3,1.68
-14.7,-1.98
-36,-4.46
-63.8,-7.8
-90.1,-10.9
-108,-13
-119,-14.3
-127,-15.2
-132,-15.8
-136,-16.2
-138,-16.4
-139,-16.5
-137,-16.2
-114,-13.4
-88.9,-10.3
-66.6,-7.69
-36.9,-4.05
-7.1,-0.6
21.5,2.74
45.3,5.45
73.7,8.9
96.3,11.5
112,13.3
122,14.6
130,15.5
134,15.9
137,16.2
138,16.3
139,16.4
133,15.7
106,12.3
83.8,9.7
59,6.63
28.2,3
-3.35,-0.613
-27,-3.38
-53.1,-6.5
-80.9,-9.83
-101,-12.2
-115,-13.8
-122,-14.6
-130,-15.5
-134,-16
-137,-16.2
-138,-16.4
-137,-16.3
-124,-14.6
-96.4,-11.4
-76,-8.78
-48.3,-5.49
-18.5,-1.91
13.4,1.73
35,4.29
62.4,7.56
88.8,10.7
107,12.8
118,14.1
126,15.1
132,15.7
135,16
136,16.1
138,16.3
138,16.2
117,13.6
91.4,10.6
69.5,7.96
39.1,4.28
9.43,0.788
-19.7,-2.54
-42.8,-5.28
-71.5,-8.66
-95,-11.5
-110,-13.3
-119,-14.3
-128,-15.3
-133,-15.8
-136,-16.2
-137,-16.3
-138,-16.3
-132,-15.6
-106,-12.4
-84,-9.71
-59.8,-6.81
-29.3,-3.2
2.08,0.425
26.6,3.31
52.1,6.28
80.4,9.64
101,12
115,13.7
124,14.8
130,15.5
134,15.9
136,16
139,16.4
139,16.4
127,14.9
99.5,11.5
78.4,9
50.3,5.63
20.4,2.06
-11.3,-1.56
-33.1,-4.13
-60.8,-7.45
-87.8,-10.7
-106,-12.8
-117,-14.1
-125,-14.9
-132,-15.7
-135,-16.1
-136,-16.2
-138,-16.4
-136,-16.1
-117,-13.7
-91.4,-10.6
-69.9,-8.06
-40.1,-4.48
-10.9,-1.06
20.6,2.58
42.2,5.16
70.9,8.54
94.9,11.3
111,13.2
121,14.5
128,15.3
132,15.7
135,16
138,16.3
140,16.5
135,15.9
109,12.7
85.1,9.85
61,6.84
30.8,3.31
0.2,-0.25
-25.6,-3.19
-50.5,-6.23
-79.2,-9.6
-99,-12
-113,-13.6
-122,-14.6
-130,-15.6
-134,-16
-136,-16.2
-137,-16.3
-137,-16.2
-127,-14.9
-99.4,-11.6
-78.6,-9.16
-51.4,-5.85
-21.1,-2.18
10.7,1.43
32.5,3.99
59.7,7.19
87.3,10.5
106,12.7
118,14.1
125,14.9
131,15.6
135,16
138,16.3
139,16.5
138,16.3
120,14
92.3,10.7
71.2,8.1
42.5,4.66
12.7,1.15
-18.5,-2.41
-40.4,-4.98
-68.5,-8.36
-93.2,-11.3
-109,-13.2
-120,-14.4
-128,-15.3
-132,-15.8
-135,-16.1
-136,-16.2
-138,-16.3
-135,-15.9
-110,-12.8
-86.3,-10
-62.6,-7.21
-32.1,-3.48
-1.65,-0.0375
25,3.06
49.5,6
78.2,9.4
99.6,11.9
114,13.6
123,14.7
130,15.5
135,15.9
138,16.3
139,16.5
139,16.4
129,15.2
101,11.7
80.3,9.19
53.8,5.99
23.4,2.43
-8.25,-1.29
-30.6,-3.84
-57.6,-7.09
-85,-10.3
-104,-12.7
-117,-14
-125,-15
-132,-15.7
-135,-16.1
-136,-16.3
-139,-16.4
-138,-16.4
-121,-14.2
-94.1,-10.9
-72.8,-8.46
-43.4,-4.86
-13.9,-1.45
17.2,2.19
39.5,4.79
67.6,8.2
93.1,11.1
110,13.1
120,14.4
128,15.2
134,15.9
137,16.2
139,16.4
140,16.5
136,16
112,13
88.1,10.2
65.2,7.39
34.8,3.73
4.45,0.188
-22.6,-2.91
-47.2,-5.85
-75.7,-9.16
-97.7,-11.8
-113,-13.6
-122,-14.7
-130,-15.6
-133,-15.9
-136,-16.2
-138,-16.4
-139,-16.5
-131,-15.5
-103,-12.1
-81,-9.43
-54.9,-6.34
-24.7,-2.63
6.95,0.925
29.6,3.61
56.5,6.81
84.4,10.2
104,12.5
116,13.8
125,14.8
132,15.7
136,16.1
138,16.3
139,16.4
138,16.2
123,14.4
95.7,11
75,8.55
46.1,5.09
16.4,1.58
-15.5,-2.1
-37.1,-4.61
-64.8,-7.91
-91.3,-11
-108,-13.1
-119,-14.4
-127,-15.2
-132,-15.7
-135,-16.1
-137,-16.4
-139,-16.5
-137,-16.2
-113,-13.4
-88.8,-10.3
-65.5,-7.54
-35.7,-3.94
-6.03,-0.475
22.5,2.78
46.4,5.63
75.3,9.09
97.1,11.6
112,13.3
122,14.5
130,15.5
135,16
137,16.2
138,16.3
138,16.3
131,15.4
105,12.2
82.9,9.51
57.6,6.44
27.2,2.84
-4.78,-0.813
-27.5,-3.48
-54.3,-6.64
-82.4,-10
-102,-12.3
-116,-13.9
-123,-14.8
-130,-15.5
-134,-16
-137,-16.3
-139,-16.5
-138,-16.4
-123,-14.6
-95.8,-11.2
-74.5,-8.6
-46.5,-5.23
-17.4,-1.79
14.6,1.86
36.3,4.4
63.6,7.66
89.6,10.8
107,12.8
119,14.1
126,15.1
132,15.7
134,15.9
136,16.1
137,16.2
136,16
115,13.4
89.9,10.4
68,7.73
38.2,4.2
8.03,0.6
-21.4,-2.76
-43.8,-5.43
-72.3,-8.75
-95.2,-11.5
-110,-13.3
-119,-14.3
-127,-15.2
-132,-15.7
-135,-16
-137,-16.3
-137,-16.3
-131,-15.4
-104,-12.2
-82.1,-9.51
-58,-6.56
-28.1,-3.04
3.73,0.575
28,3.43
53.2,6.41
81.3,9.74
102,12.1
115,13.7
124,14.7
130,15.5
134,15.8
136,16.1
138,16.2
139,16.3
126,14.7
97.9,11.3
77.1,8.84
49,5.44
19.4,1.95
-12.9,-1.79
-34.6,-4.29
-61.5,-7.51
-88.8,-10.7
-107,-12.9
-117,-14.1
-125,-15
-131,-15.7
-135,-16.1
-137,-16.2
-137,-16.3
-136,-16.1
-115,-13.5
-89.9,-10.4
-68.6,-7.93
-38.6,-4.3
-9.15,-0.838
21.1,2.66
43.3,5.23
71.6,8.63
95.5,11.5
111,13.2
121,14.5
129,15.4
133,15.8
135,16
138,16.3
140,16.4
134,15.8
107,12.5
84.8,9.73
60,6.74
30,3.14
-1.43,-0.425
-26.1,-3.34
-51.3,-6.28
-79.9,-9.66
-99.7,-12.1
-114,-13.7
-123,-14.7
-130,-15.5
-134,-16
-136,-16.2
-138,-16.3
-137,-16.3
-125,-14.7
-98.3,-11.5
-77.2,-8.91
-49.8,-5.7
-20.1,-2.11
12,1.55
33.5,4.1
60.7,7.28
87.9,10.6
107,12.8
119,14.1
126,15
132,15.7
135,16
138,16.3
140,16.5
138,16.2
119,13.8
92.1,10.7
70.1,8.01
40.7,4.49
11.6,0.988
-19.1,-2.53
-40.9,-5.08
-69.8,-8.48
-93.9,-11.3
-110,-13.3
-120,-14.4
-128,-15.3
-133,-15.8
-136,-16.2
-137,-16.3
-137,-16.3
-134,-15.7
-108,-12.7
-85,-9.88
-61.2,-7.11
-30.7,-3.38
-0.025,0.175
25.6,3.11
50.1,6.05
79.1,9.48
100,12
114,13.6
123,14.7
129,15.4
134,15.9
137,16.3
139,16.4
139,16.4
128,15.1
99.9,11.6
78.8,9.05
52.1,5.81
22.5,2.26
-9.53,-1.41
-31.8,-3.98
-58.4,-7.16
-85.9,-10.4
-104,-12.6
-117,-14.1
-125,-15
-131,-15.6
-134,-16
-136,-16.1
-137,-16.3
-137,-16.2
-119,-14
